"id","station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","WindkmhDir","WindkmhGust","WindkmhInt"
7528,8548,2015-07-26,18.7,27,13,"NW",32.4,8.1
7529,8567,2015-07-26,22.1,31.1,11.7,"N",25.2,4.7
7531,8521,2015-07-26,24.7,27.7,22.4,"NNE",54,26.6
7533,8558,2015-07-26,23.3,34.2,14.1,"NW",32.4,14
7535,8567,2015-07-26,22.1,31.1,11.7,"N",25.2,4.7
7536,8567,2015-07-26,22.1,31.1,11.7,"N",25.2,4.7
7538,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7539,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7540,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7542,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7543,8558,2015-07-27,26.3,37.1,14.4,"NW",36,18.9
7544,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7545,8521,2015-07-27,24.5,27.5,22.4,"N",54,30.2
7546,8570,2015-07-27,27.4,36.8,18.9,"WNW",39.6,12.5
7548,8551,2015-07-27,18.9,24.1,13.7,"CAL",NA,0.9
7549,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7550,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7552,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7553,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7554,8548,2015-07-27,21.9,29.8,13.4,"NNW",36,11.4
7555,8554,2015-07-27,25,29,22.2,"SW",25.2,9.5
7556,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7557,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7558,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7559,8548,2015-07-27,21.9,29.8,13.4,"NNW",36,11.4
7560,8561,2015-07-27,25.8,36.5,13.8,"NW",32.4,14.9
7563,8521,2015-07-27,24.5,27.5,22.4,"N",54,30.2
7564,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7565,8521,2015-07-27,24.5,27.5,22.4,"N",54,30.2
7567,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7568,8521,2015-07-27,24.5,27.5,22.4,"N",54,30.2
7569,8558,2015-07-27,26.3,37.1,14.4,"NW",36,18.9
7570,8548,2015-07-27,21.9,29.8,13.4,"NNW",36,11.4
7573,8570,2015-07-27,27.4,36.8,18.9,"WNW",39.6,12.5
7576,8558,2015-07-27,26.3,37.1,14.4,"NW",36,18.9
7577,8521,2015-07-27,24.5,27.5,22.4,"N",54,30.2
7578,8570,2015-07-27,27.4,36.8,18.9,"WNW",39.6,12.5
7579,8521,2015-07-27,24.5,27.5,22.4,"N",54,30.2
7580,8521,2015-07-27,24.5,27.5,22.4,"N",54,30.2
7581,8548,2015-07-27,21.9,29.8,13.4,"NNW",36,11.4
7584,8548,2015-07-27,21.9,29.8,13.4,"NNW",36,11.4
7586,8558,2015-07-27,26.3,37.1,14.4,"NW",36,18.9
7587,8551,2015-07-27,18.9,24.1,13.7,"CAL",NA,0.9
7591,8567,2015-07-27,22.1,28.8,15.7,"W",32.4,11.3
7594,8570,2015-07-28,26.7,36.7,19.4,"NNW",43.2,10.2
7595,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7596,8567,2015-07-28,20.9,29.1,14.7,"NW",32.4,7.5
7600,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7601,8558,2015-07-28,25.6,35.5,16.8,"NNW",39.6,20.3
7602,8570,2015-07-28,26.7,36.7,19.4,"NNW",43.2,10.2
7603,8567,2015-07-28,20.9,29.1,14.7,"NW",32.4,7.5
7604,8548,2015-07-28,20,27.7,14.6,"NNW",39.6,12.3
7605,8567,2015-07-28,20.9,29.1,14.7,"NW",32.4,7.5
7606,8558,2015-07-28,25.6,35.5,16.8,"NNW",39.6,20.3
7607,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7608,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7609,8558,2015-07-28,25.6,35.5,16.8,"NNW",39.6,20.3
7612,8548,2015-07-28,20,27.7,14.6,"NNW",39.6,12.3
7614,8551,2015-07-28,19,24,14,"N",39.6,5.9
7617,8561,2015-07-28,25.6,35.3,16.3,"NW",39.6,18.9
7618,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7619,8570,2015-07-28,26.7,36.7,19.4,"NNW",43.2,10.2
7620,8561,2015-07-28,25.6,35.3,16.3,"NW",39.6,18.9
7621,8567,2015-07-28,20.9,29.1,14.7,"NW",32.4,7.5
7622,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7623,8548,2015-07-28,20,27.7,14.6,"NNW",39.6,12.3
7624,8570,2015-07-28,26.7,36.7,19.4,"NNW",43.2,10.2
7625,8570,2015-07-28,26.7,36.7,19.4,"NNW",43.2,10.2
7627,8567,2015-07-28,20.9,29.1,14.7,"NW",32.4,7.5
7628,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7629,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7630,8522,2015-07-28,24.8,27.9,22.4,"W",18,4.4
7631,8558,2015-07-28,25.6,35.5,16.8,"NNW",39.6,20.3
7632,8558,2015-07-28,25.6,35.5,16.8,"NNW",39.6,20.3
7634,8521,2015-07-28,24.8,27.9,22.7,"N",61.2,26.6
7636,8548,2015-07-29,21.1,28.2,15,"NNW",39.6,11.3
7639,8570,2015-07-29,26.9,37.3,18.1,"NW",43.2,12.5
7641,8571,2015-07-29,26.6,35,18.9,"N",NA,19.2
7642,8570,2015-07-29,26.9,37.3,18.1,"NW",43.2,12.5
7644,8558,2015-07-29,26,37.1,17.5,"NW",43.2,21.6
7648,8570,2015-07-29,26.9,37.3,18.1,"NW",43.2,12.5
7649,8567,2015-07-29,22.2,30.1,15,"W",36,9
7650,8570,2015-07-29,26.9,37.3,18.1,"NW",43.2,12.5
7653,8570,2015-07-29,26.9,37.3,18.1,"NW",43.2,12.5
7654,8561,2015-07-29,26.2,37,16.5,"NW",43.2,20.3
7655,8561,2015-07-29,26.2,37,16.5,"NW",43.2,20.3
7658,8562,2015-07-29,26.5,37.7,16.9,"W",NA,0.2
7659,8548,2015-07-29,21.1,28.2,15,"NNW",39.6,11.3
7661,8562,2015-07-29,26.5,37.7,16.9,"W",NA,0.2
7662,8548,2015-07-29,21.1,28.2,15,"NNW",39.6,11.3
7664,8548,2015-07-29,21.1,28.2,15,"NNW",39.6,11.3
7665,8548,2015-07-29,21.1,28.2,15,"NNW",39.6,11.3
7666,8558,2015-07-29,26,37.1,17.5,"NW",43.2,21.6
7668,8531,2015-07-29,19,20.3,17.5,"N",25.2,19.8
7671,8567,2015-07-29,22.2,30.1,15,"W",36,9
7672,8548,2015-07-29,21.1,28.2,15,"NNW",39.6,11.3
7674,8521,2015-07-29,24.2,27.2,21.9,"N",57.6,28.8
7675,8521,2015-07-30,24.7,27.7,21.7,"N",61.2,23
7676,8521,2015-07-30,24.7,27.7,21.7,"N",61.2,23
7679,8558,2015-07-30,25.3,34.2,17.8,"NW",50.4,21.2
7681,8567,2015-07-30,21.8,29.4,17.2,"WNW",36,8.6
7682,8570,2015-07-30,25.3,34.6,18.3,"WNW",43.2,13.7
7683,8567,2015-07-30,21.8,29.4,17.2,"WNW",36,8.6
7684,8551,2015-07-30,20.5,24.8,18.2,"NNW",21.6,3.2
7685,8548,2015-07-30,22.2,28,19.1,"NW",36,9.6
7686,8570,2015-07-30,25.3,34.6,18.3,"WNW",43.2,13.7
7687,8521,2015-07-30,24.7,27.7,21.7,"N",61.2,23
7688,8521,2015-07-30,24.7,27.7,21.7,"N",61.2,23
7689,8548,2015-07-30,22.2,28,19.1,"NW",36,9.6
7690,8551,2015-07-30,20.5,24.8,18.2,"NNW",21.6,3.2
7691,8571,2015-07-30,23.8,32.1,16.1,"N",NA,22.1
7692,8521,2015-07-30,24.7,27.7,21.7,"N",61.2,23
7695,8548,2015-07-30,22.2,28,19.1,"NW",36,9.6
7696,8561,2015-07-30,25.4,34.1,17,"NW",46.8,22.5
7697,8561,2015-07-30,25.4,34.1,17,"NW",46.8,22.5
7698,8558,2015-07-30,25.3,34.2,17.8,"NW",50.4,21.2
7699,8548,2015-07-30,22.2,28,19.1,"NW",36,9.6
7700,8567,2015-07-30,21.8,29.4,17.2,"WNW",36,8.6
7701,8521,2015-07-30,24.7,27.7,21.7,"N",61.2,23
7702,8558,2015-07-30,25.3,34.2,17.8,"NW",50.4,21.2
7703,8548,2015-07-30,22.2,28,19.1,"NW",36,9.6
7704,8551,2015-07-30,20.5,24.8,18.2,"NNW",21.6,3.2
7706,8567,2015-07-30,21.8,29.4,17.2,"WNW",36,8.6
7707,8570,2015-07-31,24.1,31.8,17.6,"W",36,13.1
7708,8551,2015-07-31,20.1,24.5,18.2,"NNW",NA,0.7
7709,8548,2015-07-31,21.3,26.7,17.7,"WSW",28.8,8.1
7710,8571,2015-07-31,21.6,28.7,16.1,"NNW",NA,17.3
7711,8521,2015-07-31,24.6,26.8,22.6,"WNW",50.4,12.2
7712,8521,2015-07-31,24.6,26.8,22.6,"WNW",50.4,12.2
7713,8567,2015-07-31,20.9,28.5,15.5,"WNW",25.2,5.6
7714,8570,2015-07-31,24.1,31.8,17.6,"W",36,13.1
7715,8521,2015-07-31,24.6,26.8,22.6,"WNW",50.4,12.2
7716,8570,2015-07-31,24.1,31.8,17.6,"W",36,13.1
7717,8521,2015-07-31,24.6,26.8,22.6,"WNW",50.4,12.2
7718,8567,2015-07-31,20.9,28.5,15.5,"WNW",25.2,5.6
7719,8521,2015-07-31,24.6,26.8,22.6,"WNW",50.4,12.2
7720,8551,2015-07-31,20.1,24.5,18.2,"NNW",NA,0.7
7722,8551,2015-07-31,20.1,24.5,18.2,"NNW",NA,0.7
7723,8570,2015-07-31,24.1,31.8,17.6,"W",36,13.1
7724,8570,2015-07-31,24.1,31.8,17.6,"W",36,13.1
7725,8521,2015-07-31,24.6,26.8,22.6,"WNW",50.4,12.2
7726,8548,2015-07-31,21.3,26.7,17.7,"WSW",28.8,8.1
7727,8558,2015-07-31,24.6,33.2,19.4,"W",36,16.7
7728,8570,2015-07-31,24.1,31.8,17.6,"W",36,13.1
7729,8558,2015-07-31,24.6,33.2,19.4,"W",36,16.7
7730,8548,2015-07-31,21.3,26.7,17.7,"WSW",28.8,8.1
7731,8558,2015-07-31,24.6,33.2,19.4,"W",36,16.7
7733,8570,2015-07-31,24.1,31.8,17.6,"W",36,13.1
7735,8521,2015-08-01,23.6,26.4,21.9,"N",57.6,21.2
7736,8558,2015-08-01,22,29.2,15.7,"NW",39.6,17.1
7737,8551,2015-08-01,19,25.2,14.1,"N",39.6,6.7
7739,8570,2015-08-01,22.2,29.2,16.2,"W",43.2,12.2
7741,8521,2015-08-01,23.6,26.4,21.9,"N",57.6,21.2
7742,8567,2015-08-01,19.7,26.1,14.5,"NNW",28.8,6.9
7743,8521,2015-08-01,23.6,26.4,21.9,"N",57.6,21.2
7747,8570,2015-08-01,22.2,29.2,16.2,"W",43.2,12.2
7750,8561,2015-08-01,21.7,27.7,15,"WNW",39.6,17.5
7751,8570,2015-08-01,22.2,29.2,16.2,"W",43.2,12.2
7752,8558,2015-08-01,22,29.2,15.7,"NW",39.6,17.1
7753,8521,2015-08-01,23.6,26.4,21.9,"N",57.6,21.2
7755,8558,2015-08-01,22,29.2,15.7,"NW",39.6,17.1
7756,8570,2015-08-01,22.2,29.2,16.2,"W",43.2,12.2
7757,8537,2015-08-01,NA,NA,NA,"NNW",NA,14.4
7758,8521,2015-08-02,22.9,26.5,20.1,"NNE",46.8,19.8
7759,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7760,8558,2015-08-02,24.7,33.9,16.3,"NNW",21.6,7.2
7761,8548,2015-08-02,21.1,29.9,14.7,"NW",32.4,8.6
7762,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7763,8558,2015-08-02,24.7,33.9,16.3,"NNW",21.6,7.2
7767,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7769,8548,2015-08-02,21.1,29.9,14.7,"NW",32.4,8.6
7770,8521,2015-08-02,22.9,26.5,20.1,"NNE",46.8,19.8
7772,8570,2015-08-02,26,33.5,17.7,"NNW",25.2,7.4
7773,8554,2015-08-02,23,25.8,19.6,"WSW",25.2,11.4
7774,8570,2015-08-02,26,33.5,17.7,"NNW",25.2,7.4
7776,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7778,8570,2015-08-02,26,33.5,17.7,"NNW",25.2,7.4
7780,8571,2015-08-02,25.5,31.3,16.9,"NNW",NA,9.4
7783,8521,2015-08-02,22.9,26.5,20.1,"NNE",46.8,19.8
7784,8522,2015-08-02,23,27.1,20.4,"W",25.2,4.4
7785,8521,2015-08-02,22.9,26.5,20.1,"NNE",46.8,19.8
7788,8541,2015-08-02,19,24.3,15.9,NA,NA,NA
7790,8570,2015-08-02,26,33.5,17.7,"NNW",25.2,7.4
7791,8558,2015-08-02,24.7,33.9,16.3,"NNW",21.6,7.2
7792,8521,2015-08-02,22.9,26.5,20.1,"NNE",46.8,19.8
7793,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7794,8521,2015-08-02,22.9,26.5,20.1,"NNE",46.8,19.8
7795,8551,2015-08-02,19.5,25.8,14,"N",32.4,1.8
7796,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7797,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7799,8570,2015-08-02,26,33.5,17.7,"NNW",25.2,7.4
7800,8548,2015-08-02,21.1,29.9,14.7,"NW",32.4,8.6
7801,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7802,8541,2015-08-02,19,24.3,15.9,NA,NA,NA
7803,8548,2015-08-02,21.1,29.9,14.7,"NW",32.4,8.6
7804,8558,2015-08-02,24.7,33.9,16.3,"NNW",21.6,7.2
7805,8558,2015-08-02,24.7,33.9,16.3,"NNW",21.6,7.2
7806,8548,2015-08-02,21.1,29.9,14.7,"NW",32.4,8.6
7807,8548,2015-08-02,21.1,29.9,14.7,"NW",32.4,8.6
7808,8558,2015-08-02,24.7,33.9,16.3,"NNW",21.6,7.2
7809,8571,2015-08-02,25.5,31.3,16.9,"NNW",NA,9.4
7810,8521,2015-08-02,22.9,26.5,20.1,"NNE",46.8,19.8
7811,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7812,8567,2015-08-02,22.5,29.9,14.6,"N",21.6,4.4
7813,8558,2015-08-02,24.7,33.9,16.3,"NNW",21.6,7.2
7815,8521,2015-08-02,22.9,26.5,20.1,"NNE",46.8,19.8
7816,8521,2015-08-03,22.8,26,20.2,"N",21.6,11.7
7817,8551,2015-08-03,16.7,22.3,12.3,"NNE",18,2.7
7819,8567,2015-08-03,22.4,31.8,12.1,"NW",32.4,6.8
7821,8562,2015-08-03,27.7,36.5,18,"CAL",NA,0
7822,8521,2015-08-03,22.8,26,20.2,"N",21.6,11.7
7825,8548,2015-08-03,19.3,28.6,13.6,"NW",28.8,7.2
7828,8570,2015-08-03,27.5,35.5,19.2,"WSW",36,8.4
7829,8567,2015-08-03,22.4,31.8,12.1,"NW",32.4,6.8
7836,8570,2015-08-03,27.5,35.5,19.2,"WSW",36,8.4
7837,8558,2015-08-03,27,37.1,16.8,"NW",32.4,9.9
7838,8571,2015-08-03,27.4,33.5,23.1,"NNW",NA,12.8
7840,8568,2015-08-03,NA,NA,NA,"SW",NA,13.5
7841,8548,2015-08-03,19.3,28.6,13.6,"NW",28.8,7.2
7842,8558,2015-08-03,27,37.1,16.8,"NW",32.4,9.9
7845,8570,2015-08-03,27.5,35.5,19.2,"WSW",36,8.4
7847,8567,2015-08-03,22.4,31.8,12.1,"NW",32.4,6.8
7850,8521,2015-08-03,22.8,26,20.2,"N",21.6,11.7
7851,8521,2015-08-03,22.8,26,20.2,"N",21.6,11.7
7852,8548,2015-08-03,19.3,28.6,13.6,"NW",28.8,7.2
7853,8548,2015-08-03,19.3,28.6,13.6,"NW",28.8,7.2
7854,8561,2015-08-03,27.1,36.4,17.7,"W",57.6,12.2
7856,8558,2015-08-03,27,37.1,16.8,"NW",32.4,9.9
7857,8541,2015-08-03,21,26.8,16.9,NA,NA,NA
7858,8548,2015-08-03,19.3,28.6,13.6,"NW",28.8,7.2
7859,8562,2015-08-03,27.7,36.5,18,"CAL",NA,0
7860,8562,2015-08-03,27.7,36.5,18,"CAL",NA,0
7861,8567,2015-08-03,22.4,31.8,12.1,"NW",32.4,6.8
7865,8558,2015-08-04,25,33.8,17.3,"NW",39.6,14.9
7866,8567,2015-08-04,20.6,30.2,12,"WNW",39.6,8.4
7867,8567,2015-08-04,20.6,30.2,12,"WNW",39.6,8.4
7869,8567,2015-08-04,20.6,30.2,12,"WNW",39.6,8.4
7870,8558,2015-08-04,25,33.8,17.3,"NW",39.6,14.9
7871,8521,2015-08-04,23.7,26.6,20.6,"N",28.8,5
7872,8567,2015-08-04,20.6,30.2,12,"WNW",39.6,8.4
7874,8548,2015-08-04,20.1,28.9,13.9,"NNW",36,9
7876,8558,2015-08-04,25,33.8,17.3,"NW",39.6,14.9
7882,8551,2015-08-04,18,25,12.2,"N",28.8,2.7
7883,8521,2015-08-04,23.7,26.6,20.6,"N",28.8,5
7884,8548,2015-08-04,20.1,28.9,13.9,"NNW",36,9
7885,8567,2015-08-04,20.6,30.2,12,"WNW",39.6,8.4
7886,8567,2015-08-04,20.6,30.2,12,"WNW",39.6,8.4
7889,8558,2015-08-04,25,33.8,17.3,"NW",39.6,14.9
7890,8567,2015-08-04,20.6,30.2,12,"WNW",39.6,8.4
7891,8567,2015-08-04,20.6,30.2,12,"WNW",39.6,8.4
7893,8531,2015-08-04,19.5,22.8,16.6,"N",36,15.8
7894,8548,2015-08-04,20.1,28.9,13.9,"NNW",36,9
7895,8558,2015-08-04,25,33.8,17.3,"NW",39.6,14.9
7902,8521,2015-08-04,23.7,26.6,20.6,"N",28.8,5
7907,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7909,8551,2015-08-05,17.1,22.9,9.8,"N",43.2,7.2
7911,8548,2015-08-05,18.7,26.8,11.7,"NW",36,8.6
7912,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7913,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7916,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7918,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7919,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7920,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7921,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7923,8548,2015-08-05,18.7,26.8,11.7,"NW",36,8.6
7924,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7925,8571,2015-08-05,23.3,30.3,16.9,"NNW",NA,11.9
7926,8548,2015-08-05,18.7,26.8,11.7,"NW",36,8.6
7928,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7929,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7930,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7931,8522,2015-08-05,23.7,27.1,21.2,"WNW",NA,2.6
7932,8548,2015-08-05,18.7,26.8,11.7,"NW",36,8.6
7933,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7934,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7935,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7936,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7941,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7943,8562,2015-08-05,23.4,32.6,13.7,"CAL",NA,0
7944,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7946,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7948,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7949,8551,2015-08-05,17.1,22.9,9.8,"N",43.2,7.2
7950,8537,2015-08-05,NA,NA,NA,"NNW",32.4,14.4
7951,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7956,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7957,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7958,8551,2015-08-05,17.1,22.9,9.8,"N",43.2,7.2
7959,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7960,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7961,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7962,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7963,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7964,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7965,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7966,8522,2015-08-05,23.7,27.1,21.2,"WNW",NA,2.6
7967,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7968,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7970,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7971,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7972,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7973,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7974,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7975,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7976,8571,2015-08-05,23.3,30.3,16.9,"NNW",NA,11.9
7977,8567,2015-08-05,20.2,31.8,11,"NW",28.8,5.3
7979,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7980,8558,2015-08-05,23.3,34.3,9.7,"NW",25.2,12.6
7981,8521,2015-08-05,23.7,27.6,21.5,"NNE",36,13.5
7982,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7983,8548,2015-08-05,18.7,26.8,11.7,"NW",36,8.6
7985,8570,2015-08-05,23.7,33.8,12.1,"W",32.4,8.9
7987,8570,2015-08-06,23.8,34.8,12.1,"WNW",28.8,8.3
7988,8567,2015-08-06,19.8,29.3,11,"WNW",25.2,5.7
7989,8558,2015-08-06,23.9,34.6,9.7,"NNW",28.8,14.4
7990,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
7991,8558,2015-08-06,23.9,34.6,9.7,"NNW",28.8,14.4
7992,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
7993,8567,2015-08-06,19.8,29.3,11,"WNW",25.2,5.7
7994,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
7995,8561,2015-08-06,23.2,33.3,12.8,"NW",28.8,14.4
7997,8548,2015-08-06,20.3,28.4,12.7,"NNW",32.4,8.6
7998,8558,2015-08-06,23.9,34.6,9.7,"NNW",28.8,14.4
7999,8575,2015-08-06,22.5,31.3,12,"NNW",28.8,7.2
8000,8551,2015-08-06,19,24.8,10.8,"CAL",21.6,2.2
8001,8558,2015-08-06,23.9,34.6,9.7,"NNW",28.8,14.4
8002,8567,2015-08-06,19.8,29.3,11,"WNW",25.2,5.7
8003,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
8004,8570,2015-08-06,23.8,34.8,12.1,"WNW",28.8,8.3
8005,8558,2015-08-06,23.9,34.6,9.7,"NNW",28.8,14.4
8006,8567,2015-08-06,19.8,29.3,11,"WNW",25.2,5.7
8008,8570,2015-08-06,23.8,34.8,12.1,"WNW",28.8,8.3
8011,8548,2015-08-06,20.3,28.4,12.7,"NNW",32.4,8.6
8012,8567,2015-08-06,19.8,29.3,11,"WNW",25.2,5.7
8014,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
8015,8570,2015-08-06,23.8,34.8,12.1,"WNW",28.8,8.3
8017,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
8018,8541,2015-08-06,19,24,13.7,NA,NA,NA
8019,8554,2015-08-06,24.4,28.3,20.3,"W",28.8,9.2
8020,8548,2015-08-06,20.3,28.4,12.7,"NNW",32.4,8.6
8021,8571,2015-08-06,25,32.4,18.4,"NNW",NA,13.1
8023,8571,2015-08-06,25,32.4,18.4,"NNW",NA,13.1
8024,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
8026,8558,2015-08-06,23.9,34.6,9.7,"NNW",28.8,14.4
8027,8570,2015-08-06,23.8,34.8,12.1,"WNW",28.8,8.3
8029,8522,2015-08-06,23.3,25.9,21.4,"WNW",25.2,4.8
8030,8551,2015-08-06,19,24.8,10.8,"CAL",21.6,2.2
8031,8558,2015-08-06,23.9,34.6,9.7,"NNW",28.8,14.4
8032,8548,2015-08-06,20.3,28.4,12.7,"NNW",32.4,8.6
8033,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
8034,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
8035,8571,2015-08-06,25,32.4,18.4,"NNW",NA,13.1
8036,8548,2015-08-06,20.3,28.4,12.7,"NNW",32.4,8.6
8037,8575,2015-08-06,22.5,31.3,12,"NNW",28.8,7.2
8039,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
8041,8551,2015-08-06,19,24.8,10.8,"CAL",21.6,2.2
8043,8541,2015-08-06,19,24,13.7,NA,NA,NA
8044,8521,2015-08-06,23.9,27,22,"NNE",36,17.1
8047,8567,2015-08-06,19.8,29.3,11,"WNW",25.2,5.7
8050,8570,2015-08-06,23.8,34.8,12.1,"WNW",28.8,8.3
8052,8567,2015-08-07,19.9,30,11.5,"WNW",36,8.3
8055,8567,2015-08-07,19.9,30,11.5,"WNW",36,8.3
8059,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
8060,8541,2015-08-07,20.6,25.7,16.8,NA,NA,NA
8063,8567,2015-08-07,19.9,30,11.5,"WNW",36,8.3
8064,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
8066,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
8068,8548,2015-08-07,21,29.5,16,"NNW",36,10.2
8069,8548,2015-08-07,21,29.5,16,"NNW",36,10.2
8073,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
8074,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
8076,8561,2015-08-07,25.4,35.1,15.4,"NNW",39.6,16.2
8077,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
8079,8558,2015-08-07,25,35.6,16.2,"NNW",43.2,14.4
8081,8548,2015-08-07,21,29.5,16,"NNW",36,10.2
8085,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
8086,8567,2015-08-07,19.9,30,11.5,"WNW",36,8.3
8087,8554,2015-08-07,26.6,30.1,21.1,"WNW",25.2,10.7
8088,8558,2015-08-07,25,35.6,16.2,"NNW",43.2,14.4
8091,8531,2015-08-07,19.8,22.5,17,"N",36,14.9
8092,8551,2015-08-07,19.1,23.1,15.1,"NNW",25.2,4.1
8094,8531,2015-08-07,19.8,22.5,17,"N",36,14.9
8098,8558,2015-08-07,25,35.6,16.2,"NNW",43.2,14.4
8101,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
8102,8567,2015-08-07,19.9,30,11.5,"WNW",36,8.3
8103,8548,2015-08-07,21,29.5,16,"NNW",36,10.2
8105,8561,2015-08-07,25.4,35.1,15.4,"NNW",39.6,16.2
8106,8567,2015-08-07,19.9,30,11.5,"WNW",36,8.3
8107,8521,2015-08-07,25.3,28.6,23.2,"N",61.2,29.7
